,Playlist Title,DJ ID,DJ Name,Date,Time,Artist,Song,Release,New,Local,Genre,Label,UPC,artistBB,songBB
50370,"My God, What Have I Done?",171974,DJ Byrne,2024-02-23,7:05:50 PM,Parquet Courts,Borrowed Time,Light Up Gold,0,0,Rock,MERLIN - What's Your Rupture?,0851372002471,0,0
50371,"My God, What Have I Done?",171974,DJ Byrne,2024-02-23,7:09:21 PM,Men I Trust,Tree Among Shrubs,Untourable Album,0,0,,Independent,0859749102588,0,0
50372,"My God, What Have I Done?",171974,DJ Byrne,2024-02-23,7:12:29 PM,Men I Trust,Sugar,Untourable Album,0,0,,Independent,0859749102588,0,0
50373,"My God, What Have I Done?",171974,DJ Byrne,2024-02-23,7:15:33 PM,fun.,Light a Roman Candle with Me,Aim and Ignite (Deluxe Version),0,0,,WMG - Fueled By Ramen/Atlantic,0067003582452,1,0
50374,"My God, What Have I Done?",171974,DJ Byrne,2024-02-23,7:20:41 PM,Ween,Zoloft,Quebec,0,0,Rock,Schnitzel Records,0884463305830,0,0
50375,"My God, What Have I Done?",171974,DJ Byrne,2024-02-23,7:24:34 PM,Ween,Don't Get 2 Close (2 My Fantasy),Pure Guava,0,0,Rock,Schnitzel Records,0884463170148,0,0
50376,"My God, What Have I Done?",171974,DJ Byrne,2024-02-23,7:29:23 PM,Ween,The Argus,Quebec,0,0,Rock,Schnitzel Records,0884463305830,0,0
50377,"My God, What Have I Done?",171974,DJ Byrne,2024-02-23,7:34:16 PM,Ween,Birthday Boy (Live at John & Peter's),GodWeenSatan: Live,0,0,Rock,Chocodog Records,0859718573227,0,0
50378,"My God, What Have I Done?",171974,DJ Byrne,2024-02-23,7:38:57 PM,Talking Heads,Swamp - 2005 Remastered Version,Speaking In Tongues (Deluxe Version),0,0,,WMG - Warner Rhino Off Roster-Audio,0075992676021,1,0
50379,"My God, What Have I Done?",171974,DJ Byrne,2024-02-23,7:44:13 PM,Talking Heads,Life During Wartime - Remastered,The Best Of Talking Heads,0,0,Rock,Rhino/Warner Bros.,0081227648862,1,0
50380,"My God, What Have I Done?",171974,DJ Byrne,2024-02-23,7:47:54 PM,Talking Heads,Once In A Lifetime - Remastered,The Best Of Talking Heads,0,0,Rock,Rhino/Warner Bros.,0081227648862,1,0
50381,"My God, What Have I Done?",171974,DJ Byrne,2024-02-23,7:52:15 PM,Talking Heads,Road To Nowhere,Little Creatures,0,0,Rock,Rhino/Warner Bros.,0081227648862,1,0
50382,"My God, What Have I Done?",171974,DJ Byrne,2024-02-23,7:56:32 PM,The Ipanemas,Mangue,Samba is Our Gift,0,0,,BELIEVE - Far Out Recordings,3614595013955,0,0
50383,"My God, What Have I Done?",171974,DJ Byrne,2024-02-23,7:56:34 PM,black midi,Slow,Cavalcade,0,0,,MERLIN - Rough Trade,5059638350693,0,0
50384,"My God, What Have I Done?",171974,DJ Byrne,2024-02-23,7:59:33 PM,José González,Head On,Head On,0,0,,WMG - Mute (Artist Intelligence),0724596105559,0,0
50385,Speap's Beats,176443,DJ Speap,2024-02-23,8:03:18 PM,Burial Woods,Future Is Metal,Future Is Metal,1,0,Rock,5371874 Records DK2,0198087079801,0,0
50386,Speap's Beats,176443,DJ Speap,2024-02-23,8:07:51 PM,Elephant Gym,Adventure,World,1,0,Rock,WORDS Recordings,4522197149721,0,0
50387,Speap's Beats,176443,DJ Speap,2024-02-23,8:10:25 PM,Joywave,F.E.A.R.,Possession,0,0,Rock,UMG - Hollywood Records,00050087444099,0,0
50388,Speap's Beats,176443,DJ Speap,2024-02-23,8:13:20 PM,Tourist,EST,EST,1,0,Electronic,Monday Records,0197190179132,0,0
50389,Speap's Beats,176443,DJ Speap,2024-02-23,8:19:56 PM,Vive La Fête,Exactement,Grand Prix,0,0,World,ST2,7898103500748,0,0
50390,Speap's Beats,176443,DJ Speap,2024-02-23,8:23:18 PM,DMX Krew,The Game,The Game,0,0,R&B/Soul/Funk,Permanent Vacation,0673795706916,0,0
50391,Speap's Beats,176443,DJ Speap,2024-02-23,8:26:25 PM,A2VT,I'm a Soul Survivor,I'm a Soul Survivor,1,1,Hip Hop/Rap,Creamy Goodness,0195999347769,0,0
50392,Speap's Beats,176443,DJ Speap,2024-02-23,8:30:39 PM,Akintoye,We Outside,We Outside,0,0,Hip Hop/Rap,Akintoye,0196283128149,0,0
50393,Speap's Beats,176443,DJ Speap,2024-02-23,8:33:37 PM,kate kush,strange world needs fixing,Delay Tactics,1,1,Electronic,6404889 Records DK2,0198087029691,0,0
50394,Speap's Beats,176443,DJ Speap,2024-02-23,8:38:52 PM,A2VT,Money Money Money,Money Money Money / Hang Out,1,1,Hip Hop/Rap,A2VT,,0,0
50395,Speap's Beats,176443,DJ Speap,2024-02-23,8:41:54 PM,Miss Kittin,Frank Sinatra 2001,First Album (2009 Reissue),0,0,Electronic,Nobody's Bizzness,0673798600822,0,0
50396,Speap's Beats,176443,DJ Speap,2024-02-23,8:46:42 PM,Sam Quealy,Klepto,Klepto,0,0,Electronic,Music & Craft,0196832356665,0,0
50397,Speap's Beats,176443,DJ Speap,2024-02-23,8:49:40 PM,San Gabriel,Over My Shoulder,Over My Shoulder,1,0,Electronic,San Gabriel,0859781388520,0,0
50398,Speap's Beats,176443,DJ Speap,2024-02-23,8:53:59 PM,Luko M,Lavender,Fourth Hand,1,0,Electronic,4678604 Records DK,0198083190920,0,0
50399,Speap's Beats,176443,DJ Speap,2024-02-23,8:57:55 PM,kate kush,false cry,Delay Tactics,1,1,Electronic,6404889 Records DK2,0198087029691,0,0
50400,Speap's Beats,176443,DJ Speap,2024-02-23,9:00:38 PM,Miss Kittin,Bassline,Electro Lab 01,0,0,Electronic,Nobody's Bizzness,0192231383042,0,0
50401,Speap's Beats,176443,DJ Speap,2024-02-23,9:08:19 PM,Joywave,Coming Apart,Possession,0,0,Rock,UMG - Hollywood Records,00050087444099,0,0
50402,Speap's Beats,176443,DJ Speap,2024-02-23,9:11:16 PM,The Backfires,Blindsided,Blindsided,0,0,Rock,Backfires Express,5059324746045,0,0
50403,Speap's Beats,176443,DJ Speap,2024-02-23,9:14:44 PM,Elephant Gym,Name,World,1,0,Rock,MERLIN - Topshelf Records,0634457164291,0,0
50404,Speap's Beats,176443,DJ Speap,2024-02-23,9:22:45 PM,Tourist,Second Nature,Second Nature,1,0,Electronic,ORCHARD - Monday Records,0197189768293,0,0
50405,Speap's Beats,176443,DJ Speap,2024-02-23,9:26:37 PM,Gotts Street Park,Got To Be Good,Got To Be Good,0,0,,Blue Flowers Music,5400863139490,0,0
50406,Speap's Beats,176443,DJ Speap,2024-02-23,9:29:18 PM,Elephant Gym,Feather,World,1,0,Rock,MERLIN - Topshelf Records,0634457164291,0,0
50407,Speap's Beats,176443,DJ Speap,2024-02-23,9:33:11 PM,Luko M,Realize two,Fourth Hand,1,0,Electronic,4678604 Records DK,0198083190920,0,0
50408,Speap's Beats,176443,DJ Speap,2024-02-23,9:36:39 PM,The Main Ingredient,Summer Breeze,Euphrates River (Bonus Track Version),0,0,R&B/Soul,SME - RCA/Legacy,0886445463149,0,0
50409,Speap's Beats,176443,DJ Speap,2024-02-23,9:40:56 PM,Spectrum,Sunrise,Sunrise,1,0,Electronic,DISTROKID,0195334763322,0,0
50410,Speap's Beats,176443,DJ Speap,2024-02-23,9:45:05 PM,Cheryl Glasgow,Glued To The Spot (Club Mix),Glued To The Spot,0,0,Electronic,MERLIN - Numero Group,0825764552943,0,0
50411,Speap's Beats,176443,DJ Speap,2024-02-23,9:50:40 PM,Luko M,Grapefield,Fourth Hand,1,0,Electronic,4678604 Records DK,0198083190920,0,0
50412,Speap's Beats,176443,DJ Speap,2024-02-23,9:53:58 PM,KHYA,OUR GIRL MIRI J 160BPM,"MARYJANE, THE REMIXES",0,0,R&B/Soul,MERLIN - Mirage Records,5063346285130,0,0
50413,The Time Warp Kitchen,176418,DJ Double L,2024-02-23,10:01:48 PM,WHAT? NAH,Camomile Sea,Camomile Sea,0,0,,WHAT? NAH,0195448884548,0,0
50414,The Time Warp Kitchen,176418,DJ Double L,2024-02-23,10:09:17 PM,Eric Hilton,Poppy Fields,Poppy Fields,1,0,Electronic,Montserrat House,0196922753848,0,0
50415,The Time Warp Kitchen,176418,DJ Double L,2024-02-23,10:12:12 PM,Marlon Simon and the Nagual Spirits,Rumba Pa Andy,On Different Paths,1,0,Jazz,Trrcollective,0714651954017,0,0
50416,The Time Warp Kitchen,176418,DJ Double L,2024-02-23,10:17:56 PM,El Ten Eleven,My Only Swerving,El Ten Eleven,0,0,Rock,Bar/None Records,0032862017261,0,0
50417,The Time Warp Kitchen,176418,DJ Double L,2024-02-23,10:23:56 PM,Mean Jeans,Taco Bell Parking Lot,Blasted,1,0,Rock,ORCHARD - Fat Wreck Chords,0751097016664,0,0
50418,The Time Warp Kitchen,176418,DJ Double L,2024-02-23,10:25:47 PM,IDLES,Hall & Oates,TANGK,1,0,Rock,MERLIN - Liberator Music / Partisan Records,9341004126787,0,0
50419,The Time Warp Kitchen,176418,DJ Double L,2024-02-23,10:28:06 PM,Screaming Females,Swallow The World,Clover,1,0,Rock,MERLIN - Don Giovanni Records,0634457092037,0,0
50420,The Time Warp Kitchen,176418,DJ Double L,2024-02-23,10:32:10 PM,Limblifter,Tinfoil (2012 remaster),Limblifter (2012 Analog Remaster),0,0,Rock,MERLIN - We Are Busy Bodies,0724101964114,0,0
50421,The Time Warp Kitchen,176418,DJ Double L,2024-02-23,10:35:28 PM,Cocteau Twins,Heaven Or Las Vegas,Heaven Or Las Vegas (Remastered),0,0,Rock,4AD,0652637001921,0,0
50422,The Time Warp Kitchen,176418,DJ Double L,2024-02-23,10:40:21 PM,Cornershop,Brimful of Asha,When I Was Born For The 7th Time,0,0,,Wiiija,0614027106586,0,0
50423,The Time Warp Kitchen,176418,DJ Double L,2024-02-23,10:45:34 PM,The Topics,Your Love Comes Slower Than Never,Giving Up (Digitally Remastered),0,0,R&B/Soul,ORCHARD - Essential Media Group,0894231759727,0,0
50424,The Time Warp Kitchen,176418,DJ Double L,2024-02-23,10:48:43 PM,JW Francis,Orbit,Orbit,1,0,Rock,Born Losers Records,,0,0
50425,The Time Warp Kitchen,176418,DJ Double L,2024-02-23,10:53:25 PM,Luko M,Yams,Fourth Hand,1,0,Electronic,4678604 Records DK,0198083190920,0,0
50426,The Time Warp Kitchen,176418,DJ Double L,2024-02-23,10:56:02 PM,Omni,Exacto,Exacto,1,0,Rock,Subpop Record Group,0098787908022,0,0
50427,The Time Warp Kitchen,176418,DJ Double L,2024-02-23,10:58:36 PM,Holly Humberstone,Dive,Dive,1,0,Folk,Polydor Records,0602465139525,0,0
50428,The Time Warp Kitchen,176418,DJ Double L,2024-02-23,11:02:30 PM,Lucy Dacus,Hot & Heavy,Hot & Heavy,0,0,,Matador,0191401175159,0,0
50429,The Time Warp Kitchen,176418,DJ Double L,2024-02-23,11:07:53 PM,Pacific Radio,Katie,Kitchen Table - EP,0,0,Rock,Pacific Radio,0859719159161,0,0
50430,The Time Warp Kitchen,176418,DJ Double L,2024-02-23,11:11:09 PM,Motel Breakfast,Signs,Left on Deming,0,0,Rock,Motel Breakfast,0195541840090,0,0
50431,The Time Warp Kitchen,176418,DJ Double L,2024-02-23,11:14:12 PM,Born Ruffians,Cherry Wine,Birthmarks (Deluxe Edition),0,0,Rock,MERLIN - Yep Roc Records,0880893007238,0,0
50432,The Time Warp Kitchen,176418,DJ Double L,2024-02-23,11:17:51 PM,Hotel Fiction,Think Twice,Think Twice,0,0,Rock,We Bought a Zoo Records,0195598834677,0,0
50433,The Time Warp Kitchen,176418,DJ Double L,2024-02-23,11:23:06 PM,Fish in a Birdcage,Fish in a Birdcage,Fish in a Birdcage EP,0,0,,Fish in a Birdcage,0889211196555,0,0
50434,The Time Warp Kitchen,176418,DJ Double L,2024-02-23,11:26:02 PM,Ted Hawkins,Green Green Grass of Home,Love You Most of All: More Songs from Venice Beach,1,0,Rock,Ted Hawkins Family,0198500133882,0,0
50435,The Time Warp Kitchen,176418,DJ Double L,2024-02-23,11:28:52 PM,Josiah and the Bonnevilles,Lithuania,Endurance (Deluxe),0,0,,MERLIN - Josiah and the Bonnevilles,0739919885810,0,0
50436,The Time Warp Kitchen,176418,DJ Double L,2024-02-23,11:32:13 PM,Micah Marcos,Trace,Trace,0,0,,Micah Marcos,0859731482186,0,0
50437,The Time Warp Kitchen,176418,DJ Double L,2024-02-23,11:35:58 PM,Seatbelts,Cats on Mars,COWBOY BEBOP Vitaminless,0,0,,ORCHARD - SUNRISE Music Label,0195081680514,0,0
50438,The Time Warp Kitchen,176418,DJ Double L,2024-02-23,11:38:38 PM,Matt Watson,Come Over,OUCH!,0,0,Rock,MERLIN - Too Lost,0195542092399,0,0
50439,The Time Warp Kitchen,176418,DJ Double L,2024-02-23,11:41:45 PM,SEATBELTS,Piano Black,COWBOY BEBOP (Original Motion Picture Soundtrack),0,0,,ORCHARD - SUNRISE Music Label,0195081633657,0,0
50440,The Time Warp Kitchen,176418,DJ Double L,2024-02-23,11:44:28 PM,Dan Luke and the Raid,Exoskeleton,Exoskeleton,0,0,Rock,MERLIN - New West Records,0607396644735,0,0
50441,The Time Warp Kitchen,176418,DJ Double L,2024-02-23,11:47:11 PM,Wes Montgomery,Polka Dots and Moonbeams,The Jazz Collection,0,0,Jazz,Marmot Music,5055731804972,0,0
50442,The Time Warp Kitchen,176418,DJ Double L,2024-02-23,11:51:49 PM,The Backseat Lovers,Kilby Girl,When We Were Friends,0,0,Rock,The Backseat Lovers,0193428577343,0,0
50443,The Time Warp Kitchen,176418,DJ Double L,2024-02-23,11:58:45 PM,The Leatherbound Books,M.A.D.,M.A.D.,0,0,,LBB,0872132774148,0,0
50444,Noise by People,176440,Babytooth,2024-02-24,12:01:15 AM,Darian Stavans,Ballad,Jazzy´Blue,0,0,,Gamma Music,3614975638686,0,0
50445,Noise by People,176440,Babytooth,2024-02-24,12:03:54 AM,Isaac Birituro & The Rail Abandon,Sivukile,Small Small,0,0,,Wah Wah 45s,5050580788480,0,0
50446,Noise by People,176440,Babytooth,2024-02-24,12:07:05 AM,MGMT,Mother Nature,Mother Nature,0,0,,Mom+Pop,0810090094137,1,0
50447,Noise by People,176440,Babytooth,2024-02-24,12:10:58 AM,Ebi Soda,Please Don't,Please Don't,0,0,,MERLIN - Tru Thoughts,5060609666118,0,0
50448,Noise by People,176440,Babytooth,2024-02-24,12:13:59 AM,Cozy Throne,Circle the Drain,Circle the Drain,0,0,Rock,DISTROKID,0197631471528,0,0
50449,Noise by People,176440,Babytooth,2024-02-24,12:19:31 AM,Julia Nunes,No Sudden Moves,No Sudden Moves,0,0,,Rude Butler Records,0193872343570,0,0
50450,Noise by People,176440,Babytooth,2024-02-24,12:22:49 AM,Chancha Via Circuito,Cometa,Cometa,0,0,,MERLIN - WONDERWHEEL RECORDINGS,0674276555542,0,0
50451,Noise by People,176440,Babytooth,2024-02-24,12:27:43 AM,Hannah Jadagu,Lose,Lose,0,0,,Subpop Record Group,0098787154467,0,0
50452,Noise by People,176440,Babytooth,2024-02-24,12:36:01 AM,National Health,The Collapso,Of Queues and Cures,0,0,,Charly,8718011589927,0,0
50453,Noise by People,176440,Babytooth,2024-02-24,12:42:16 AM,Sudan Archives,Selfish Soul,Selfish Soul,0,0,R&B/Soul,Stones Throw Records,0659457321536,0,0
50454,Noise by People,176440,Babytooth,2024-02-24,12:44:36 AM,TOKiMONSTA,Eats The Tale (Edit),Eats The Tale,0,0,,Young Art Records,0196922559105,0,0
50455,Noise by People,176440,Babytooth,2024-02-24,12:47:41 AM,Kiwi jr.,Unspeakable Things,Unspeakable Things,0,0,,WMG - Subpop Record Group,0098787150063,0,0
50456,Noise by People,176440,Babytooth,2024-02-24,12:51:07 AM,Eastern Mountain Time,Can You Hear it Now?,More Buses & Trains,0,0,Country,Eastern Mountain Time,7321170628850,0,0
50457,Noise by People,176440,Babytooth,2024-02-24,12:54:14 AM,Cowboy Junkies,Hard to Build. Easy to Break,Such Ferocious Beauty,0,0,Rock,Latent Recordings,0628055661832,0,0
50458,Noise by People,176440,Babytooth,2024-02-24,12:58:30 AM,Echo Conscious,1997,Emotional Patterns,0,0,Electronic,Harmonious Discord,0853566497452,0,0
50459,Noise by People,176440,Babytooth,2024-02-24,1:02:58 AM,Ben Harper,Love After Love,Love After Love,0,0,,Chrysalis Records,0810098505871,0,0
50460,Noise by People,176440,Babytooth,2024-02-24,1:05:27 AM,Bria,Where Have All The Cowboys Gone?,Where Have All the Cowboys Gone?,0,0,,Subpop Record Group,0098787905946,0,0
50461,Noise by People,176440,Babytooth,2024-02-24,1:09:45 AM,Thee Sacred Souls,Future Lover,Thee Sacred Souls,0,0,R&B/Soul,MERLIN - Penrose / Daptone Records,0634457100541,0,0
50462,Noise by People,176440,Babytooth,2024-02-24,1:13:13 AM,FORBIDDEN FRUIT,Good Street,Late Night Strut EP,0,0,Electronic,WeZienWel Records,0195334845615,0,0
50463,Noise by People,176440,Babytooth,2024-02-24,1:17:54 AM,Mike Allen,One-Up-Man-Ship,To a Star,0,0,Jazz,ORCHARD - Cellar Live,0197187826360,0,0
50464,Noise by People,176440,Babytooth,2024-02-24,1:24:03 AM,George FitzGerald,Mother,Mother,0,0,Electronic,MERLIN - Double Six Records,0887832017464,0,0
50465,Noise by People,176440,Babytooth,2024-02-24,1:27:41 AM,Slowe,Inertia,Where The Mind Wanders,0,0,,BELIEVE - Tru Thoughts,5060609666231,0,0
50466,Noise by People,176440,Babytooth,2024-02-24,1:29:42 AM,Han Bennink,Hangover Triangle,Change Of Season,0,0,Jazz,Soul Note,8024709070821,0,0
50467,Noise by People,176440,Babytooth,2024-02-24,1:33:31 AM,Ethan Iverson,It’s Fine to Decline,Technically Acceptable,0,0,,Blue Note Records,,0,0
50468,Noise by People,176440,Babytooth,2024-02-24,1:36:27 AM,strongboi,fool around,fool around,0,0,,strongboi,5059449065564,0,0
50469,Noise by People,176440,Babytooth,2024-02-24,1:41:09 AM,Nicola Conte,Umoja Unity,Umoja,0,0,,BELIEVE - Far Out Recordings,3617220528039,0,0
50470,Noise by People,176440,Babytooth,2024-02-24,1:48:02 AM,José James,38th & Chicago,38th & Chicago,0,0,R&B/Soul,Rainbow Blonde Records,0850011359600,0,0
50471,Noise by People,176440,Babytooth,2024-02-24,1:53:32 AM,Francesco Crosara,Sarava,Circular Motion,0,0,Jazz,ORCHARD - OA2 Records,0805552222227,0,0
50472,Noise by People,176440,Babytooth,2024-02-24,1:58:26 AM,tetreault,Cumulo (Requiem),Fractals (Requiem),0,0,,2714756 Records DK,0195938317747,0,0
50473,Noise by People,176440,Babytooth,2024-02-24,2:00:51 AM,Majoredm,Wings,Wings,0,0,Electronic,2508373 Records DK,0196051155643,0,0
50474,Noise by People,176440,Babytooth,2024-02-24,2:01:06 AM,Buck Clayton,Way Down Yonder In New Orleans,The Very Best Of,0,0,Jazz,Infinite Fire,0884385804299,0,0
50475,Noise by People,176440,Babytooth,2024-02-24,2:04:00 AM,Lagartijeando,Adios Potosi,Jallalla,0,0,Electronic,Wonderwheel Recordings,0192641298226,0,0
50476,Noise by People,176440,Babytooth,2024-02-24,2:08:22 AM,Community Breakfast,Novocaine,The Landscape Is the Only Thing That Never Changes,0,0,,Community Sound,0198087830761,0,0
50477,Noise by People,176440,Babytooth,2024-02-24,2:12:13 AM,Nick Waterhouse,(No) Commitment,(No) Commitment,0,0,R&B/Soul,MERLIN - Innovative Leisure,0810874026163,0,0
50478,Noise by People,176440,Babytooth,2024-02-24,2:15:37 AM,Danielle Ponder,Roll The Credits,Roll The Credits,0,0,R&B/Soul,Future Classic,0196922425028,0,0
50479,Noise by People,176440,Babytooth,2024-02-24,2:19:47 AM,James Clay,Minor Meeting,James Clay: The Kid from Dallas. Tenorman,0,0,Jazz,Fresh Sound Records,8427328608534,0,0
50480,Noise by People,176440,Babytooth,2024-02-24,2:24:20 AM,Emilíana Torrini,Mikos,Mikos,0,0,,Bella Union,5400863096304,0,0
50481,Noise by People,176440,Babytooth,2024-02-24,2:27:40 AM,Rubblebucket,Geometry,Geometry,0,0,Rock,Grand Jury Music,0196925377904,0,0
50482,Noise by People,176440,Babytooth,2024-02-24,2:31:36 AM,Chancha Via Circuito,Ese peso,La Estrella,0,0,,MERLIN - WONDERWHEEL RECORDINGS,0674276555542,0,0
50483,Noise by People,176440,Babytooth,2024-02-24,2:35:20 AM,Sonny Rollins Trio,St Thomas,St Thomas (Live In Stockholm 1959),0,0,Jazz,MERLIN - Dragon Records,7391953002290,0,0
50484,Noise by People,176440,Babytooth,2024-02-24,2:43:02 AM,Arlo Parks,Devotion - Acoustic,My Soft Machine (Deluxe),0,0,,Transgressive,5400863151867,0,0
50485,Noise by People,176440,Babytooth,2024-02-24,2:45:45 AM,Bombay Bicycle Club,Tekken 2 (feat. Chaka Khan),Tekken 2 (feat. Chaka Khan),0,0,Rock,ORCHARD - Mmm…Records Ltd,0197189069376,0,0
50486,Noise by People,176440,Babytooth,2024-02-24,2:49:35 AM,Jungle,Candle Flame,Candle Flame,0,0,Electronic,Caiola Records,0197188308315,0,0
50487,Noise by People,176440,Babytooth,2024-02-24,2:52:22 AM,Suki Waterhouse,Every Day's A Lesson In Humility,Every Day's A Lesson In Humility,0,0,,Subpop Record Group,0098787159288,0,0
50488,Noise by People,176440,Babytooth,2024-02-24,2:56:01 AM,Francesco Crosara,Julia's Tango,Circular Motion,0,0,Jazz,ORCHARD - OA2 Records,0805552222227,0,0
50489,"WRUV 2/24/24, 3:04 AM",64581,Program Director,2024-02-24,3:04:01 AM,Dubmatix,Soul Ska (Instrumental),"The Ska Sessions, Vol. 1",0,0,Reggae,Renegade Studio,0198025865541,0,0
50490,"WRUV 2/24/24, 3:04 AM",64581,Program Director,2024-02-24,3:06:46 AM,Two Door Cinema Club,Wonderful Life - Edit,Wonderful Life (Live & Smiling From Finsbury Park),0,0,,Lower Third,5400863087920,0,0
50491,"WRUV 2/24/24, 3:04 AM",64581,Program Director,2024-02-24,3:09:49 AM,Harold López-Nussa,Afro en Toulouse,Timba a la Americana,0,0,Jazz,Blue Note Records,0602448875211,0,0
50492,"WRUV 2/24/24, 3:04 AM",64581,Program Director,2024-02-24,3:15:18 AM,All Night Boogie Band,On The Road,Angel of the Airwaves,0,0,,All Night Boogie Band,0198025700521,0,0
50493,"WRUV 2/24/24, 3:04 AM",64581,Program Director,2024-02-24,3:18:12 AM,Ruben Caban,Chovendo Una Roseira,Kangana,0,0,,Ruben Caban,0198026960719,0,0
50494,"WRUV 2/24/24, 3:04 AM",64581,Program Director,2024-02-24,3:25:18 AM,Echo Conscious,Space Squirrel,Emotional Patterns,0,0,Electronic,Harmonious Discord,0853566497452,0,0
50495,"WRUV 2/24/24, 3:04 AM",64581,Program Director,2024-02-24,3:28:20 AM,Harold Mabern,Dahomey Dance,Mabern Plays Coltrane,0,0,Jazz,ORCHARD - Smoke Sessions,0196292485837,0,0
50496,"WRUV 2/24/24, 3:04 AM",64581,Program Director,2024-02-24,3:35:31 AM,Sonmi451,Outer Shell,Nachtmuziek,0,0,,MERLIN - Astral Industries,8718723120159,0,0
50497,"WRUV 2/24/24, 3:04 AM",64581,Program Director,2024-02-24,3:42:14 AM,Franck Biyong,Hyodot,Kunde,0,0,,BELIEVE - Akhetaton Records,3617051754041,0,0
50498,"WRUV 2/24/24, 3:04 AM",64581,Program Director,2024-02-24,3:45:03 AM,The Nightcrawlers,Free At Last,Get Ready,0,0,Jazz,ORCHARD - Cellar Live,0197187595068,0,0
50499,"WRUV 2/24/24, 3:04 AM",64581,Program Director,2024-02-24,3:50:36 AM,Vince Clarke,The Lamentations of Jeremiah,The Lamentations of Jeremiah,0,0,Electronic,Mute (Artist Intelligence),5400863144593,0,0
50500,"WRUV 2/24/24, 3:04 AM",64581,Program Director,2024-02-24,3:55:02 AM,Bad Manners,Can Can,Gosh It's...,0,0,,Now! Music,0196589358943,0,0
50501,"WRUV 2/24/24, 3:04 AM",64581,Program Director,2024-02-24,3:57:30 AM,TEKE::TEKE,Doppelganger,Doppelganger,0,0,Rock,MERLIN - Kill Rock Stars,0759656074605,0,0
50502,"WRUV 2/24/24, 4:02 AM",64581,Program Director,2024-02-24,4:02:10 AM,Rahill,Fables,Fables,0,0,,Big Dada,5054429174588,0,0
50503,"WRUV 2/24/24, 4:02 AM",64581,Program Director,2024-02-24,4:05:37 AM,EVM128,Gamma Riddim - Alex Phountzi Remix,Gamma Riddim Remixes,0,0,,CoOp Presents,5050580812895,0,0
50504,"WRUV 2/24/24, 4:02 AM",64581,Program Director,2024-02-24,4:14:14 AM,Yuna,Make A Move,Y2,0,0,R&B,Independent,7316470504591,0,0
50505,"WRUV 2/24/24, 4:02 AM",64581,Program Director,2024-02-24,4:17:25 AM,Alexis Pastuhov,Reverse Psychology,New Mirror,0,0,Rock,Alexis Pastuhov,0198025411755,0,0
50506,"WRUV 2/24/24, 4:02 AM",64581,Program Director,2024-02-24,4:21:46 AM,Stephen Marley,Old Soul,Old Soul,0,0,Reggae,UMG - UMe Direct 2,00602455629395,0,0
50507,"WRUV 2/24/24, 4:02 AM",64581,Program Director,2024-02-24,4:25:04 AM,Jeff Coffin,Vinnie the Crow,Between Dreaming and Joy,0,0,Jazz,Ear Up Records,0658580496043,0,0
50508,"WRUV 2/24/24, 4:02 AM",64581,Program Director,2024-02-24,4:29:22 AM,Pachyman,Switched-On,Switched-On,0,0,Reggae,ATO Records,0880882588151,0,0
50509,"WRUV 2/24/24, 4:02 AM",64581,Program Director,2024-02-24,4:32:55 AM,Harold López-Nussa,Mal Du Pays,Mal Du Pays,0,0,Jazz,UMG - Blue Note Records,00602455467058,0,0
50510,"WRUV 2/24/24, 4:02 AM",64581,Program Director,2024-02-24,4:37:41 AM,Oscar Jerome,(Why You So) Green With Envy,(Why You So) Green With Envy,0,0,Jazz,UMG - Decca (UMO),0602445982028,0,0
50511,"WRUV 2/24/24, 4:02 AM",64581,Program Director,2024-02-24,4:42:31 AM,Cat Power,She Belongs To Me - Live at the Royal Albert Hall,She Belongs To Me / Ballad Of A Thin Man,0,0,Folk,MERLIN - Domino Recording Co,0887829138561,0,0
50512,"WRUV 2/24/24, 4:02 AM",64581,Program Director,2024-02-24,4:47:18 AM,Donald Vega,Isabel: The Enchanting Nature of You,As I Travel,0,0,Jazz,MERLIN - Tiger Turn,0634164019204,0,0
50513,"WRUV 2/24/24, 4:02 AM",64581,Program Director,2024-02-24,4:53:13 AM,Kolonien,Farfars Jord,Farfars Jord,0,0,,Cumbancha + Supertraditional,8720623928209,0,0
50514,"WRUV 2/24/24, 4:02 AM",64581,Program Director,2024-02-24,4:57:01 AM,Chancha Via Circuito,Dandeleon,La Estrella,0,0,,MERLIN - WONDERWHEEL RECORDINGS,0674276555542,0,0
50515,"WRUV 2/24/24, 4:02 AM",64581,Program Director,2024-02-24,4:58:11 AM,Charles Kreamer,Pump It!,Rock it!,0,0,,Various Artists,0885767691421,0,0
50516,"WRUV 2/24/24, 5:01 AM",64581,Program Director,2024-02-24,5:01:38 AM,Total Refreshment Centre,Eloquence,Eloquence,0,0,Jazz,UMG - Total Refreshment Centre/Blue Note Records,00602448650627,0,0
50517,"WRUV 2/24/24, 5:01 AM",64581,Program Director,2024-02-24,5:05:22 AM,Bebel Gilberto,É Preciso Perdoar,É Preciso Perdoar,0,0,,[PIAS],5400863130169,0,0
50518,"WRUV 2/24/24, 5:01 AM",64581,Program Director,2024-02-24,5:09:28 AM,Joe Chambers,Dance Kobina,Dance Kobina,0,0,Jazz,UMG - Blue Note (US1A),00602455003065,0,0
